amount,date,subscription_id,user_id,service_id,billing_cycle_id,status_id,next_payment_date,auto_renew
3572.9,2022-11-14,13993,487,4,1,1,2022-12-14,True
4228.66,2019-10-14,37920,235,7,1,2,2019-11-13,True
3386.56,2021-08-12,3253,826,8,2,2,2021-09-11,False
2598.65,2020-08-16,42594,802,8,1,2,2020-09-15,True
6126.45,2022-07-20,28501,295,2,1,1,2022-08-19,True
4760.29,2020-01-29,45721,754,6,1,1,2020-02-28,True
1647.27,2022-08-06,30495,727,4,2,3,2022-09-05,True
7348.95,2018-10-21,3963,791,8,1,1,2018-11-20,True
2397.33,2020-04-02,93067,572,6,2,1,2020-05-02,True
3450.51,2022-10-07,41128,470,6,2,3,2022-11-06,True
965.25,2018-11-08,8882,285,5,2,3,2018-12-08,True
2217.32,2022-03-26,83971,396,7,1,2,2022-04-25,False
4633.65,2019-10-25,79249,874,1,2,1,2019-11-24,False
913.28,2021-03-01,99694,646,3,2,2,2021-03-31,False
4399.91,2021-06-30,20698,281,7,1,1,2021-07-30,False
5501.87,2018-06-26,47937,334,2,2,1,2018-07-26,True
2593.84,2018-09-27,54376,111,3,2,3,2018-10-27,False
6042.04,2021-04-09,85362,729,4,1,2,2021-05-09,True
8579.49,2021-06-01,19227,572,9,2,2,2021-07-01,True
8083.3,2020-09-29,7755,935,7,2,1,2020-10-29,True
8563.22,2020-04-10,3823,548,4,2,1,2020-05-10,False
4825.75,2022-02-02,61349,249,6,2,3,2022-03-04,True
5393.47,2020-12-13,4884,505,9,1,1,2021-01-12,False
51.97,2020-04-11,9785,337,6,1,1,2020-05-11,False
6072.01,2020-12-05,95908,211,5,2,1,2021-01-04,True
92.74,2018-10-30,31447,276,1,2,3,2018-11-29,True
6100.54,2022-06-23,75317,488,4,2,3,2022-07-23,True
6894.49,2023-03-15,64922,960,3,2,2,2023-04-14,False
906.2,2019-01-31,97381,451,8,1,2,2019-03-02,False
5403.67,2018-08-02,33278,702,4,2,2,2018-09-01,True
25.32,2022-04-15,17124,238,7,2,1,2022-05-15,True
981.84,2021-11-16,89987,627,8,1,1,2021-12-16,False
1448.97,2023-03-20,29819,641,4,1,1,2023-04-19,True
6969.77,2020-04-05,31425,788,3,1,2,2020-05-05,True
8823.67,2021-08-31,5107,155,4,1,3,2021-09-30,False
3868.96,2018-06-07,71852,688,6,2,2,2018-07-07,False
6038.08,2020-03-30,69661,933,4,2,1,2020-04-29,False
3704.16,2020-12-30,18579,407,6,2,3,2021-01-29,False
5218.61,2022-05-04,80649,204,8,1,2,2022-06-03,True
6444.76,2018-05-12,39101,904,8,2,2,2018-06-11,True
738.16,2019-02-05,37454,274,6,1,2,2019-03-07,True
8168.08,2018-11-27,51495,229,1,1,2,2018-12-27,True
1802.15,2022-12-27,33110,209,2,1,3,2023-01-26,True
789.67,2022-01-21,51588,119,4,1,1,2022-02-20,True
1747.42,2021-07-29,68319,114,7,1,1,2021-08-28,False
4139.31,2018-08-03,71021,696,2,2,1,2018-09-02,True
6921.86,2022-03-01,95024,537,4,1,1,2022-03-31,False
7458.46,2022-02-09,62137,86,5,2,3,2022-03-11,False
8614.21,2020-01-16,18915,172,1,2,1,2020-02-15,True
9669.03,2021-01-01,88453,346,3,2,2,2021-01-31,False
5638.24,2019-05-24,25995,973,8,1,1,2019-06-23,True
1524.03,2019-03-13,65024,982,1,2,2,2019-04-12,False
2154.84,2018-08-27,41033,890,3,1,3,2018-09-26,True
1350.0,2018-06-22,54890,885,7,1,2,2018-07-22,False
4756.29,2022-05-26,45733,469,1,2,3,2022-06-25,True
8005.56,2022-10-23,99948,257,7,1,1,2022-11-22,True
2038.9,2019-04-10,4099,112,1,1,2,2019-05-10,True
9221.03,2021-09-13,85200,166,7,2,2,2021-10-13,True
479.95,2019-01-23,8604,885,1,1,2,2019-02-22,True
1054.08,2022-02-05,10731,789,8,2,3,2022-03-07,True
4702.31,2020-04-24,60166,384,8,2,3,2020-05-24,True
4884.5,2019-08-18,3794,644,7,2,1,2019-09-17,False
9896.0,2020-03-23,39352,796,5,2,3,2020-04-22,True
2838.35,2021-01-23,40605,80,8,1,2,2021-02-22,True
2166.96,2020-07-23,57352,935,5,1,2,2020-08-22,False
6151.76,2022-01-08,36546,431,2,2,2,2022-02-07,True
8278.3,2018-11-12,49075,656,5,2,1,2018-12-12,False
6930.13,2023-02-23,55866,184,8,2,2,2023-03-25,True
8617.11,2019-08-28,13217,448,3,2,1,2019-09-27,False
9123.9,2019-12-26,12295,358,4,1,3,2020-01-25,False
1683.76,2019-10-09,66755,711,4,1,3,2019-11-08,True
5075.51,2021-01-10,57078,521,5,2,2,2021-02-09,True
4111.88,2019-08-17,26376,11,7,2,3,2019-09-16,False
5292.03,2020-03-09,48495,595,8,2,1,2020-04-08,False
3191.1,2021-09-08,59449,390,2,1,2,2021-10-08,True
8416.21,2022-08-14,22908,80,1,2,1,2022-09-13,False
9129.54,2022-09-14,25660,474,3,1,1,2022-10-14,False
2391.23,2021-08-07,84514,559,6,1,2,2021-09-06,True
5350.92,2020-06-30,53398,200,7,2,2,2020-07-30,True
135.36,2018-07-11,58037,277,6,1,1,2018-08-10,False
4240.94,2022-06-25,4645,773,4,1,1,2022-07-25,False
8960.99,2021-06-14,43036,897,5,1,1,2021-07-14,True
7902.26,2021-04-22,76211,403,7,1,2,2021-05-22,False
4378.56,2021-03-14,3221,863,5,2,2,2021-04-13,False
1810.43,2020-08-24,57839,402,3,1,2,2020-09-23,False
2501.12,2023-01-07,46120,628,8,1,3,2023-02-06,False
8939.54,2019-08-05,90742,856,4,2,2,2019-09-04,False
7465.34,2019-02-23,98353,85,6,1,3,2019-03-25,True
1917.69,2021-08-27,23224,846,8,2,1,2021-09-26,False
8706.81,2021-10-18,69050,857,9,2,3,2021-11-17,True
1852.67,2019-01-13,81839,771,8,1,2,2019-02-12,True
3178.03,2022-10-04,81433,549,8,1,3,2022-11-03,False
6614.17,2019-03-03,31401,459,4,1,2,2019-04-02,True
5673.25,2019-07-31,47939,295,7,1,1,2019-08-30,False
3102.23,2020-01-30,35870,625,2,2,3,2020-02-29,False
2643.82,2018-04-18,1306,410,6,2,1,2018-05-18,False
9451.53,2021-06-07,2982,125,6,1,2,2021-07-07,True
7076.71,2020-01-07,34793,105,9,2,3,2020-02-06,False
7226.23,2018-07-05,54412,303,6,2,1,2018-08-04,False
849.23,2019-10-21,23888,181,9,2,2,2019-11-20,True
1315.86,2021-01-19,70190,8,1,1,3,2021-02-18,True
5148.94,2020-11-22,49311,120,9,2,2,2020-12-22,False
4321.32,2018-12-17,65303,826,5,1,2,2019-01-16,False
3049.01,2019-12-14,31036,592,4,2,3,2020-01-13,True
545.93,2021-06-17,51820,63,1,2,2,2021-07-17,True
5944.46,2019-09-30,48838,369,4,2,1,2019-10-30,True
9712.31,2018-06-29,72254,276,5,2,1,2018-07-29,False
5618.69,2018-04-09,58141,816,5,1,1,2018-05-09,True
5800.89,2019-07-22,30422,465,1,2,2,2019-08-21,False
4050.81,2019-09-08,62172,680,6,1,1,2019-10-08,False
3261.39,2021-05-13,79393,605,6,2,2,2021-06-12,False
3264.99,2022-10-24,81540,506,4,1,2,2022-11-23,False
8364.94,2022-06-12,40948,58,7,2,3,2022-07-12,True
4330.5,2020-03-26,48832,275,1,1,3,2020-04-25,True
7786.02,2021-10-26,34183,400,8,1,2,2021-11-25,True
9804.32,2022-09-11,37509,808,6,2,2,2022-10-11,False
9596.16,2020-03-22,59574,503,3,1,1,2020-04-21,False
8696.23,2020-01-05,11634,249,6,1,1,2020-02-04,True
1397.92,2021-09-19,81232,101,9,1,1,2021-10-19,False
5365.81,2021-08-26,50286,240,7,1,1,2021-09-25,False
2843.46,2020-01-14,34278,857,4,2,1,2020-02-13,False
4421.05,2019-07-03,22294,474,1,2,1,2019-08-02,True
2677.06,2021-06-24,68641,969,8,1,3,2021-07-24,True
2195.98,2018-09-09,92274,518,4,1,3,2018-10-09,True
4585.46,2019-04-24,2858,873,8,1,2,2019-05-24,True
5082.9,2020-04-20,35542,286,2,1,2,2020-05-20,True
3710.0,2018-08-26,82025,428,3,2,1,2018-09-25,True
1357.04,2018-05-27,16852,299,3,1,1,2018-06-26,True
9725.71,2021-11-20,19237,334,6,2,1,2021-12-20,True
7045.5,2020-09-08,72891,392,1,2,1,2020-10-08,True
8917.1,2018-05-18,42717,619,1,2,1,2018-06-17,False
5951.7,2022-05-29,41051,172,4,2,2,2022-06-28,False
2894.09,2019-07-25,46943,973,5,2,1,2019-08-24,False
3066.08,2021-12-01,26903,505,3,2,1,2021-12-31,False
465.4,2022-11-21,89741,519,5,2,2,2022-12-21,True
260.42,2020-01-30,32556,53,1,2,3,2020-02-29,False
1630.86,2022-04-15,42063,403,8,2,2,2022-05-15,False
1095.92,2020-07-31,5791,171,5,2,1,2020-08-30,True
8335.43,2021-12-13,84059,853,1,2,1,2022-01-12,True
8735.43,2019-01-10,44453,32,8,2,2,2019-02-09,False
5442.98,2020-07-06,93479,541,8,2,3,2020-08-05,False
5084.66,2020-11-08,78224,285,2,1,2,2020-12-08,True
2559.71,2018-10-05,31894,954,4,2,2,2018-11-04,True
577.98,2019-08-14,41452,726,3,2,3,2019-09-13,False
7520.63,2021-08-22,5895,729,5,1,2,2021-09-21,True
8095.71,2022-11-24,97318,263,6,2,3,2022-12-24,True
5170.85,2022-01-18,50321,250,8,2,2,2022-02-17,True
490.01,2019-09-05,18944,529,1,1,1,2019-10-05,True
8590.82,2023-01-20,91811,341,1,1,2,2023-02-19,True
6667.84,2020-01-03,71932,801,5,2,1,2020-02-02,False
6618.51,2021-09-16,40467,910,4,1,1,2021-10-16,False
604.14,2021-10-31,14519,655,2,2,1,2021-11-30,True
5162.02,2022-09-08,39220,820,2,2,3,2022-10-08,False
9394.46,2021-10-19,13203,594,2,1,2,2021-11-18,False
1009.17,2018-11-14,3299,960,9,1,3,2018-12-14,True
1221.94,2019-03-23,57123,193,1,1,3,2019-04-22,False
5448.78,2020-01-25,76177,199,2,2,2,2020-02-24,True
9319.7,2022-02-18,42955,501,1,1,1,2022-03-20,True
4319.46,2023-03-24,93814,908,8,2,2,2023-04-23,False
3253.25,2021-02-17,52812,351,3,2,2,2021-03-19,True
852.75,2021-05-05,97427,420,3,1,2,2021-06-04,False
2145.17,2023-02-05,36730,58,2,2,2,2023-03-07,True
514.02,2021-08-03,37182,670,3,2,3,2021-09-02,False
377.31,2020-05-07,29315,753,2,2,1,2020-06-06,False
2828.43,2019-08-24,7423,25,9,1,2,2019-09-23,True
2068.06,2018-07-14,26461,434,4,1,3,2018-08-13,False
1702.6,2022-09-01,22953,79,1,1,2,2022-10-01,True
5139.52,2021-04-30,26745,426,8,2,1,2021-05-30,True
9906.82,2018-10-22,36887,814,7,1,3,2018-11-21,True
2701.16,2021-01-22,9751,862,8,2,3,2021-02-21,True
9718.39,2020-02-28,31867,205,2,2,2,2020-03-29,False
2156.92,2019-06-30,84199,540,9,2,2,2019-07-30,True
4289.95,2023-03-19,36954,778,1,1,3,2023-04-18,True
7252.62,2019-08-18,84703,999,7,1,1,2019-09-17,False
2043.9,2018-12-20,59237,809,5,2,2,2019-01-19,False
5658.92,2022-09-11,45555,566,7,2,2,2022-10-11,False
1693.89,2021-08-22,74030,292,4,2,1,2021-09-21,False
5049.95,2021-09-03,54763,78,6,1,3,2021-10-03,False
1319.46,2018-06-04,38686,717,6,1,2,2018-07-04,False
5541.64,2023-01-13,64288,238,3,1,1,2023-02-12,True
5281.74,2019-04-19,22984,338,9,2,2,2019-05-19,True
5059.12,2022-12-17,17293,226,1,2,1,2023-01-16,False
2277.59,2022-08-22,67089,673,4,1,1,2022-09-21,False
828.78,2020-05-22,25759,786,9,1,2,2020-06-21,False
9831.12,2018-05-07,21810,12,4,1,2,2018-06-06,False
1739.63,2023-02-19,29460,958,3,2,2,2023-03-21,True
2460.08,2023-01-22,27891,992,4,1,2,2023-02-21,True
145.54,2020-11-09,33722,830,8,1,2,2020-12-09,False
9360.56,2019-01-17,9996,105,8,1,1,2019-02-16,False
9555.56,2022-09-06,67390,754,2,1,2,2022-10-06,True
5557.47,2023-03-16,85385,521,7,1,3,2023-04-15,True
1623.96,2021-10-25,13435,959,4,2,3,2021-11-24,True
1691.84,2020-10-15,61482,604,2,2,3,2020-11-14,True
1990.16,2019-07-29,12133,471,9,1,1,2019-08-28,False
8175.03,2021-03-10,77143,501,8,1,1,2021-04-09,True
6071.95,2021-09-28,56380,931,9,1,3,2021-10-28,True
4580.56,2020-02-02,49930,84,5,2,2,2020-03-03,False
3501.02,2022-09-28,81240,190,5,2,3,2022-10-28,False
9804.48,2021-03-26,98177,130,6,2,3,2021-04-25,True
5025.1,2022-06-04,82739,143,1,1,2,2022-07-04,False
3160.04,2021-05-09,63324,729,5,1,3,2021-06-08,False
9573.53,2022-05-31,13819,790,7,2,2,2022-06-30,False
3017.6,2018-05-08,72988,919,8,1,1,2018-06-07,False
6518.59,2020-01-01,56535,177,4,1,2,2020-01-31,False
4274.1,2020-06-07,16808,413,4,1,3,2020-07-07,False
4909.68,2019-06-14,53323,701,8,1,1,2019-07-14,True
6345.64,2020-04-25,46356,300,1,1,1,2020-05-25,False
7135.68,2019-05-04,18827,454,3,2,2,2019-06-03,True
8071.45,2020-09-14,3402,73,5,2,1,2020-10-14,False
809.75,2020-08-12,84667,592,1,1,2,2020-09-11,False
9049.22,2022-04-11,58045,843,2,1,2,2022-05-11,True
8533.19,2018-09-26,15588,927,7,2,3,2018-10-26,False
6619.67,2021-06-12,36972,648,5,2,3,2021-07-12,False
8749.57,2022-01-21,58920,946,9,2,3,2022-02-20,True
8439.61,2019-04-27,37515,806,8,1,2,2019-05-27,False
8293.24,2020-03-14,48411,394,1,2,2,2020-04-13,True
1010.46,2021-08-06,65044,698,9,2,1,2021-09-05,False
6505.18,2022-05-08,99119,225,8,2,1,2022-06-07,False
5076.02,2020-05-11,67868,752,2,2,2,2020-06-10,True
4767.4,2019-01-29,490,381,9,2,3,2019-02-28,True
9951.69,2019-08-21,51295,99,9,1,1,2019-09-20,False
2357.83,2019-05-02,47020,711,9,1,3,2019-06-01,False
7723.63,2023-01-13,5784,447,8,1,3,2023-02-12,True
2314.16,2019-09-23,28774,414,8,1,2,2019-10-23,False
7301.58,2020-01-24,72292,682,7,2,1,2020-02-23,False
8348.15,2018-09-19,10345,243,9,2,3,2018-10-19,False
7036.93,2019-03-26,11640,409,2,1,3,2019-04-25,False
6379.5,2019-01-11,15899,302,6,2,3,2019-02-10,True
8908.85,2018-12-24,54747,800,9,1,3,2019-01-23,True
2303.32,2020-06-09,51265,894,2,1,1,2020-07-09,True
613.59,2018-05-11,8871,349,1,2,2,2018-06-10,False
208.88,2021-04-24,88147,827,3,2,1,2021-05-24,False
119.44,2021-04-20,72276,68,7,1,3,2021-05-20,True
4817.71,2019-03-19,31137,625,7,2,3,2019-04-18,True
7874.74,2022-09-04,27591,8,2,1,2,2022-10-04,False
8127.53,2021-06-08,94332,948,1,1,1,2021-07-08,False
1781.57,2018-06-13,46028,114,9,2,3,2018-07-13,False
7878.9,2019-11-28,62081,433,7,1,2,2019-12-28,True
5765.38,2020-08-28,94794,388,1,2,3,2020-09-27,False
9357.76,2022-03-26,70166,837,2,2,3,2022-04-25,True
6342.85,2021-07-09,97180,738,2,1,3,2021-08-08,True
2604.51,2019-07-28,50172,520,4,2,2,2019-08-27,True
7203.83,2023-01-21,95482,667,2,1,1,2023-02-20,False
8723.33,2022-01-14,63137,336,9,2,1,2022-02-13,True
3552.5,2022-02-09,23507,139,7,1,2,2022-03-11,False
3137.26,2019-03-04,1792,583,3,2,3,2019-04-03,False
3961.42,2019-02-20,73553,584,6,1,3,2019-03-22,False
5937.67,2020-03-19,44442,435,5,1,3,2020-04-18,False
9931.11,2019-09-08,27568,936,2,1,1,2019-10-08,True
9564.84,2022-12-13,13246,679,7,2,2,2023-01-12,False
3069.64,2021-11-27,65829,971,9,1,2,2021-12-27,False
1077.49,2023-03-18,43671,459,2,2,3,2023-04-17,False
3547.89,2021-04-18,74243,924,3,2,1,2021-05-18,True
3175.4,2022-11-15,70196,823,6,2,3,2022-12-15,True
1761.63,2019-02-18,44621,540,8,2,2,2019-03-20,True
6679.1,2019-11-21,85886,393,4,2,3,2019-12-21,True
7258.46,2018-04-26,11920,339,9,2,2,2018-05-26,False
1808.43,2019-03-09,76371,414,9,1,1,2019-04-08,True
1472.76,2019-01-22,57318,732,8,1,3,2019-02-21,False
5270.8,2020-09-30,56268,579,3,1,2,2020-10-30,True
2006.27,2021-07-11,72484,989,1,2,3,2021-08-10,True
9184.93,2019-09-26,67623,516,4,2,3,2019-10-26,True
6099.79,2018-07-08,55101,674,7,1,2,2018-08-07,True
9970.45,2021-06-03,70928,898,3,1,2,2021-07-03,False
6157.95,2020-07-24,17596,464,4,1,1,2020-08-23,False
291.81,2021-11-30,13526,314,1,1,3,2021-12-30,True
763.17,2019-02-17,93876,173,8,2,2,2019-03-19,False
3617.44,2020-03-08,67304,157,1,1,2,2020-04-07,False
1564.37,2023-01-01,52112,757,1,1,3,2023-01-31,False
1017.76,2021-04-19,24222,534,8,2,2,2021-05-19,True
1086.82,2019-05-16,33975,737,8,1,3,2019-06-15,False
7355.71,2021-07-28,15920,580,5,1,2,2021-08-27,True
1430.5,2019-05-29,36914,300,9,1,2,2019-06-28,True
1983.93,2018-07-11,88450,63,7,2,2,2018-08-10,False
6243.42,2019-06-13,53882,329,1,1,3,2019-07-13,False
9289.7,2019-10-24,96885,350,1,2,1,2019-11-23,True
9850.73,2021-10-29,34671,451,9,1,1,2021-11-28,True
6056.02,2022-11-15,93671,957,6,1,1,2022-12-15,False
3510.04,2020-04-17,91922,308,3,2,1,2020-05-17,False
23.08,2021-02-23,72877,561,2,1,2,2021-03-25,True
5348.21,2021-11-09,39330,824,9,1,2,2021-12-09,True
1686.68,2019-04-28,32787,627,7,1,2,2019-05-28,False
3949.28,2022-06-07,17006,255,6,2,3,2022-07-07,True
984.4,2018-07-22,32361,68,3,1,3,2018-08-21,True
2862.44,2020-05-16,25627,103,1,2,3,2020-06-15,False
4525.55,2018-06-06,97466,801,8,1,1,2018-07-06,False
4813.19,2021-12-07,95699,297,4,1,3,2022-01-06,False
4116.97,2021-03-31,39229,83,2,1,2,2021-04-30,True
3917.71,2022-07-14,98886,152,3,1,2,2022-08-13,True
5466.96,2019-04-11,92039,142,1,2,1,2019-05-11,True
4531.35,2020-02-07,46289,493,8,2,2,2020-03-08,True
6446.96,2019-03-07,51901,331,6,1,3,2019-04-06,True
7292.72,2020-07-01,15777,245,6,2,1,2020-07-31,True
6138.07,2019-12-22,68367,469,3,2,3,2020-01-21,True
5754.59,2020-09-23,5219,852,9,2,2,2020-10-23,False
2777.0,2021-04-21,29389,792,8,2,2,2021-05-21,False
5825.66,2021-03-27,83608,391,1,2,1,2021-04-26,True
8812.85,2022-08-07,89898,897,9,2,2,2022-09-06,False
2944.74,2018-09-25,79020,429,2,1,2,2018-10-25,True
1762.44,2021-04-27,5673,710,5,2,2,2021-05-27,False
5986.32,2020-03-31,24828,66,1,2,3,2020-04-30,False
5119.28,2022-01-02,30802,885,8,1,2,2022-02-01,False
9062.53,2018-07-03,42491,534,6,2,2,2018-08-02,True
4635.35,2021-06-09,43127,909,9,2,1,2021-07-09,False
3265.17,2021-03-09,63350,876,5,2,2,2021-04-08,True
3410.36,2023-01-03,65806,328,1,2,2,2023-02-02,True
5573.41,2022-08-09,38761,83,8,1,3,2022-09-08,False
8842.85,2019-11-09,23059,828,7,2,2,2019-12-09,True
2749.19,2019-05-02,67101,194,5,1,1,2019-06-01,False
1089.37,2019-02-27,90981,4,9,2,1,2019-03-29,True
2757.96,2022-06-24,54007,562,5,2,2,2022-07-24,True
9091.96,2022-11-22,1258,358,8,1,2,2022-12-22,False
9350.13,2019-11-12,22227,265,8,2,2,2019-12-12,False
2462.27,2021-02-23,14830,10,8,2,2,2021-03-25,False
3568.36,2020-04-11,56602,954,8,2,2,2020-05-11,True
9537.93,2018-11-20,96688,408,7,2,1,2018-12-20,False
467.6,2019-02-04,24412,274,2,2,2,2019-03-06,True
3888.09,2019-05-06,64395,552,7,2,1,2019-06-05,False
8918.47,2022-06-17,35822,793,4,1,1,2022-07-17,False
578.44,2022-03-26,56906,116,4,2,1,2022-04-25,True
3499.21,2020-05-14,2519,799,3,1,1,2020-06-13,True
3136.12,2023-01-10,47628,754,2,1,1,2023-02-09,True
1782.32,2019-05-24,47226,862,6,1,1,2019-06-23,False
6582.35,2019-01-31,34443,732,2,2,3,2019-03-02,True
6412.32,2022-05-07,34806,122,5,2,3,2022-06-06,False
3930.77,2018-07-13,92047,873,6,2,2,2018-08-12,False
9886.47,2023-03-22,71730,959,8,2,1,2023-04-21,True
1406.63,2021-07-17,59009,624,3,2,1,2021-08-16,True
4822.18,2021-10-03,32809,223,7,1,3,2021-11-02,False
5772.43,2022-07-23,43343,504,5,2,1,2022-08-22,False
5472.52,2021-10-29,12831,674,8,2,3,2021-11-28,True
158.14,2022-02-04,84839,77,8,2,2,2022-03-06,True
1620.44,2019-01-23,82597,782,8,2,1,2019-02-22,False
6477.02,2019-12-24,77469,849,2,2,3,2020-01-23,True
3874.29,2019-12-04,86481,280,5,1,1,2020-01-03,False
3522.3,2023-01-04,70696,582,3,1,2,2023-02-03,False
3933.82,2021-11-01,94251,809,9,2,1,2021-12-01,True
4143.89,2021-11-07,4029,885,9,1,2,2021-12-07,False
1469.76,2021-01-09,67705,147,4,2,1,2021-02-08,False
9496.99,2018-06-26,72913,515,1,1,2,2018-07-26,True
7082.47,2019-08-30,51147,945,2,1,3,2019-09-29,False
2757.64,2020-10-30,34850,528,4,2,2,2020-11-29,False
9330.71,2020-03-21,18139,756,1,1,1,2020-04-20,False
9895.97,2021-02-21,21686,115,4,1,3,2021-03-23,True
2510.62,2020-05-06,96031,866,5,2,3,2020-06-05,False
694.33,2022-02-28,34733,552,7,2,3,2022-03-30,True
8103.41,2021-11-30,61999,262,8,2,1,2021-12-30,False
5350.45,2018-11-28,37075,420,2,1,3,2018-12-28,False
9275.29,2023-03-05,81066,783,3,2,1,2023-04-04,True
9564.23,2022-03-27,2928,126,7,1,1,2022-04-26,True
4188.86,2019-07-29,327,270,2,1,2,2019-08-28,True
301.91,2020-05-22,65667,416,6,2,1,2020-06-21,True
4405.78,2021-10-18,69066,175,5,1,1,2021-11-17,False
6603.92,2019-02-12,15542,418,8,1,2,2019-03-14,True
1340.27,2019-01-31,30619,600,3,2,3,2019-03-02,True
9648.27,2019-02-16,45377,976,1,1,1,2019-03-18,True
7548.54,2019-06-11,57302,543,6,2,3,2019-07-11,True
1072.92,2019-07-30,46771,412,4,1,3,2019-08-29,False
7446.59,2020-04-19,70002,343,1,1,3,2020-05-19,True
3379.48,2020-01-05,97267,48,2,2,2,2020-02-04,True
5941.13,2021-09-29,68104,612,3,1,2,2021-10-29,False
4220.3,2021-06-28,42235,44,2,1,3,2021-07-28,True
3120.52,2020-11-10,22925,962,4,1,2,2020-12-10,False
7431.89,2019-07-20,4310,748,3,1,2,2019-08-19,True
4330.31,2020-10-13,10133,989,1,2,1,2020-11-12,True
446.95,2021-12-15,45419,140,6,2,3,2022-01-14,False
9058.12,2022-06-03,86413,484,7,2,3,2022-07-03,False
2041.35,2022-01-10,82542,342,4,1,2,2022-02-09,False
9628.24,2018-09-05,51993,143,7,2,3,2018-10-05,True
2881.95,2020-09-16,38865,787,6,2,3,2020-10-16,False
222.75,2021-01-17,53264,364,6,2,3,2021-02-16,False
1988.3,2022-10-05,67701,993,3,2,2,2022-11-04,False
1974.46,2020-02-12,47962,142,5,1,2,2020-03-13,True
3879.5,2023-01-01,69390,767,6,1,1,2023-01-31,False
5650.83,2020-08-27,41429,500,7,2,3,2020-09-26,True
9617.45,2018-07-17,93019,567,8,1,3,2018-08-16,True
6208.2,2022-04-05,43570,28,2,2,1,2022-05-05,True
1141.36,2021-07-22,3796,278,2,1,3,2021-08-21,False
8293.92,2018-11-25,66358,516,3,1,3,2018-12-25,False
2185.97,2021-05-14,45950,104,6,1,3,2021-06-13,True
8299.85,2022-10-18,80849,113,3,2,1,2022-11-17,False
7196.38,2020-01-06,50085,317,2,1,2,2020-02-05,True
7895.62,2018-05-23,45634,674,4,1,1,2018-06-22,True
5483.3,2020-05-15,3724,574,9,1,3,2020-06-14,False
4663.63,2019-04-26,73892,255,7,2,3,2019-05-26,False
8236.67,2022-08-01,60886,58,7,2,1,2022-08-31,True
5260.63,2022-12-06,52012,318,6,1,1,2023-01-05,True
5861.77,2021-09-03,9713,779,9,1,3,2021-10-03,True
989.83,2018-10-03,18603,756,4,1,1,2018-11-02,False
5413.84,2019-10-27,53136,591,8,2,1,2019-11-26,True
619.17,2020-06-15,50149,551,1,2,2,2020-07-15,True
8504.27,2018-09-11,86408,681,6,2,3,2018-10-11,False
667.27,2021-07-11,32517,727,8,1,2,2021-08-10,False
3022.37,2022-08-19,67528,660,1,2,3,2022-09-18,False
8664.27,2021-03-26,66059,334,6,1,3,2021-04-25,False
1561.84,2022-02-13,22349,871,4,2,1,2022-03-15,True
8186.1,2022-03-25,39612,925,2,2,1,2022-04-24,False
8265.5,2019-07-22,67194,568,2,1,3,2019-08-21,False
9007.45,2022-03-02,16464,881,8,2,3,2022-04-01,True
7538.83,2021-04-17,36411,413,1,1,1,2021-05-17,False
2404.51,2022-04-22,40293,532,8,1,3,2022-05-22,True
5978.98,2021-07-19,52218,860,1,2,2,2021-08-18,True
4199.8,2020-07-29,39260,491,8,2,1,2020-08-28,True
893.47,2023-02-15,41172,418,6,1,3,2023-03-17,False
3171.24,2021-06-15,43537,923,7,2,2,2021-07-15,False
6628.75,2018-07-17,57210,130,2,2,1,2018-08-16,True
9491.79,2019-04-28,11506,914,7,2,2,2019-05-28,True
738.93,2019-09-14,68609,930,1,2,1,2019-10-14,False
491.29,2020-07-28,42391,474,6,1,3,2020-08-27,True
9108.31,2018-10-03,66836,868,3,2,3,2018-11-02,True
9441.39,2021-12-29,13251,477,7,2,2,2022-01-28,True
8527.88,2019-06-19,84884,589,1,1,2,2019-07-19,True
1743.32,2019-04-28,32784,597,8,1,1,2019-05-28,False
8705.24,2022-09-29,94543,942,3,1,3,2022-10-29,True
8993.76,2022-12-21,79330,859,6,1,1,2023-01-20,False
6646.04,2018-06-16,20482,685,2,2,2,2018-07-16,True
2533.59,2021-11-09,73698,301,6,1,2,2021-12-09,True
3363.04,2019-06-30,56115,645,6,1,1,2019-07-30,True
1194.84,2020-03-07,47268,730,9,1,1,2020-04-06,True
988.1,2021-04-30,60449,396,3,2,3,2021-05-30,True
2897.98,2021-11-30,98752,175,9,1,2,2021-12-30,False
9919.36,2021-11-25,93853,919,7,2,1,2021-12-25,True
9097.14,2022-12-14,67406,60,2,2,3,2023-01-13,False
4339.97,2020-02-12,71502,600,5,2,2,2020-03-13,True
3979.59,2020-07-04,38024,614,9,1,2,2020-08-03,True
3215.73,2020-06-20,49716,480,5,2,1,2020-07-20,False
9676.81,2021-09-11,76109,113,5,1,1,2021-10-11,False
367.65,2019-01-18,29628,338,6,1,2,2019-02-17,False
7172.15,2019-07-15,31752,814,9,2,3,2019-08-14,False
2544.31,2022-01-24,30441,803,8,1,1,2022-02-23,True
4790.24,2018-05-12,98688,337,2,2,1,2018-06-11,False
7275.18,2021-08-31,912,405,2,2,3,2021-09-30,True
496.19,2020-02-08,48691,510,5,1,1,2020-03-09,False
3827.57,2021-10-07,94562,976,5,2,2,2021-11-06,False
1555.47,2020-01-21,31320,525,8,2,3,2020-02-20,False
2296.73,2018-09-23,90125,789,6,2,1,2018-10-23,True
6827.29,2018-09-27,83017,272,1,2,1,2018-10-27,True
